rumor_id,publish_date,rumor_type,article_title,article_content,search_expression,source,article_url
83323,2020-02-29,dread,谣言：疫情期间车轱辘也需要消毒,鉴定结果：谣言权威解读：对于传言的车轱辘消毒、楼道空气消毒、鞋底消毒、快递外卖包装消毒、空旷地面消毒，北京市疾控中心表示，这些行为都属于过度消毒。,(车轮|车轱辘)+消毒,头条辟谣,http://toutiao.com/group/6798765843128779267/
83371,2020-03-01,dread,辟谣侠盟丨武汉死亡人数居高，是因用呼吸机后产生痰栓致人缺氧？谣言,2月28日下午，一则关于新型冠状病毒肺炎病患遗体解剖发现的传言出现在网络上，随后被某微博大V转发，引发广泛关注。该传言称，遗体解剖发现，新冠肺炎死者肺部有大量痰栓，痰栓导致缺氧是死因。传言随即话锋一转，称痰栓出现是因为使用了呼吸机，而改用吸痰机后，“武汉今天死亡人数首次下降一半，从每天一百多人，突降至五十多人”。为了让传言更具可信度，还特意点出这一遗体解剖发现要感谢“同济法医系刘良教授团队”。,呼吸机+痰栓,0,https://moment.rednet.cn/content/2020/03/01/6823619.html
83386,2020-03-02,wish,谣言:洋葱可以吸附新冠病毒,,洋葱+吸附+病毒,科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=RJXA
83404,2020-03-02,wish,谣言：安宫牛黄丸可预防新冠肺炎,【谣言：安宫牛黄丸可预防新冠肺炎】近日，有消息称安宫牛黄丸可预防新冠肺炎。鉴定结果：谣言权威解读：安宫牛黄丸不能预防新冠肺炎，该药属于急救药品，用于热闭证。该药不是《新型冠状病毒肺炎诊疗方案（试行第六版）》推荐的治疗新冠肺炎的药物，切记不可滥用。该药清热解毒，镇惊开窍。用于热病，邪入心包，高热惊厥，神昏谵语；中风昏迷及脑炎、脑膜炎、中毒性脑病、脑出血、败血症见上述证候者。安宫牛黄丸药性寒凉，请遵医嘱辨证使用。素体脾胃虚寒者慎用；孕妇慎用；肾功能不全者慎用；过敏体质者慎用；哺乳期妇女、儿童、老年人使用本品应遵医嘱。（来源：光明网）,安宫牛黄丸,微博辟谣,https://www.weibo.com/1866405545/IwNqA3hy7
83411,2020-03-02,wish,青蒿素可以治疗新型冠状病毒肺炎,近几年...,青蒿素+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),药理学硕士，知贝儿科药师,https://vp.fact.qq.com/article?id=5cec35b94bfdcf6395f318d6debcc36b
83414,2020-03-02,dread,室内用紫外线消毒不能灭活新冠病毒？不要被这些疫情谣言蒙蔽,,室内+紫外线+不能+灭活,中国互联网联合辟谣平台,http://www.piyao.org.cn/2020-03/02/c_1210497403.htm
83441,2020-03-02,wish,疫情期间可通过大强度的锻炼来提高抵抗力？,,强度+锻炼+(提升|提高)+(免疫力|抵抗力),健康中国微信公众号,http://www.piyao.org.cn/2020-03/02/c_1210497947.htm
83447,2020-03-02,wish,李跃华的穴位注射苯酚疗法对新冠肺炎治疗有效,针灸是一种传统医学中的治疗方式。此前针对针灸到底是否有效...,(注射|穴位|疗法)+苯酚+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),腾讯旗下专业医学科普平台,https://vp.fact.qq.com/article?id=8658ac436dabd86be6605e47e7bff3c0
83462,2020-03-03,wish,谣言：所在的区域被认定为低风险，出门就不需要戴口罩,对个人来讲保持良好的卫生习惯，比如戴口罩、勤洗手、通风清洁，注意咳嗽礼仪，减少人员聚集，复工复产后注意与同事保持一定的安全距离、分散就餐等等，这些都会有效地降低感染风险。,低风险+戴口罩,头条辟谣,http://toutiao.com/group/6799924761108414980/
83470,2020-03-03,wish,上海防疫专家建议放鞭炮消除病毒？谣言，别信！,上海防疫专家建议放鞭炮消除病毒？谣言，别信！,(烟花|爆竹)+(防治|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),微博辟谣,https://www.weibo.com/1866405545/IwWw3sLpL
83488,2020-03-03,wish,疫情期间吃得越补越好？,,吃+越补越好,科普中国,http://www.piyao.org.cn/2020-03/03/c_1210499276.htm
83491,2020-03-03,wish,谣言:日本除菌卡（消毒卡）挂身上能预防新型冠状病毒,,(消毒卡|除菌卡|病毒防护卡)+(新冠|肺炎|新型冠状),科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=JyXv
83497,2020-03-03,wish,谣言:城市、小区大范围喷洒消毒可防止病毒传播,,大范围+消毒,科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=dglm
83524,2020-03-04,wish,谣言：花岗岩能防新冠肺炎,网传消息：3月3日，日本网传花岗岩能防止感染新冠肺炎，众多网站开始售卖，称泡澡时使用可以杀菌，更有甚者呼吁去摩川寻找石头，还有人建议玄武石效果更好。,花岗岩+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6800281099965563404/
83525,2020-03-04,wish,谣言：连花清瘟胶囊/颗粒可预防新冠肺炎,网传消息：连花清瘟胶囊对缓解感冒有功效，也有清热解毒的功效，因此，服用连花清瘟胶囊/颗粒可预防新冠肺炎。鉴定结果：谣言权威解读：连花清瘟胶囊/颗粒，可清瘟解毒，宣肺泄热。,连花清瘟+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6800180878694679048/
83543,2020-03-04,dread,降压药会增加高血压患者感染病毒的风险,目前尚无证据证明降压药会增加高血压患者感染病毒的风险...,降压药+(传染|感染|传播|风险|增加|加重|加速|疫情),天津市泰达医院肾内科主任医师,https://vp.fact.qq.com/article?id=bb8c574be94cf16fdbd4fc79a7d0236a
83544,2020-03-04,wish,用烟草能研发出新冠肺炎疫苗,“用烟草制造新冠肺炎疫苗”的新闻报道有误...,烟草+研发+疫苗,宾夕法尼亚大学医学院病理及实验医药系研究副教授,https://vp.fact.qq.com/article?id=585e6ceed3988777967962f83b12080c
83562,2020-03-04,dread,二手烟会传播新冠病毒吗？专家：单纯二手烟雾不属于飞沫传播,【新京报我们视频的秒拍视频,(香烟|烟雾|二手烟|吸烟|抽烟)+(感染|传染|传播),微博辟谣,https://www.weibo.com/1866405545/IxfTTqpoL
83577,2020-03-04,wish,谣言：空气杀菌电热片能预防新冠肺炎病毒交叉传播感染,通过进一步核查，执法人员发现，这个电热片，具备一定杀灭自然菌的作用，但广告主无法提供预防交叉传播感染的证明文件，“我们立即要求广告主停止发布，避免造成公众误解。”,电热片+预防,头条辟谣,http://toutiao.com/group/6800182116102439432/
83635,2020-03-05,wish,谣言：黄连上清片可预防新冠肺炎,鉴定结果：谣言权威解读：目前没有任何证据表明黄连上清片可用于预防新冠肺炎。黄连上清片具有清热通便、散风止痛的作用，适用于内热火盛引起的头晕脑胀、牙龈肿痛、口舌生疮、咽喉红肿、大便干燥等。,黄连上清+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6800662192745087501/
83637,2020-03-05,dread,谣言:新冠肺炎患者肺部被病毒啃噬，肺功能不可恢复,,啃噬+(肺部|肺功能|肺),科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=nXjD
83663,2020-03-06,dread,谣言：湖北产地的水果不能吃,网传消息：疫情发生以来，不少人谈鄂色变，面对脐橙之乡湖北秭归17万吨滞销脐橙，众多网友表示有心助农但担心传染不敢购买。,湖北+水果+(传染|感染|传播|风险|病毒),头条辟谣,http://toutiao.com/group/6801028912664019459/
83686,2020-03-06,wish,谣言：使用二氧化氯贴片能预防新型冠状病毒,鉴定结果：谣言权威解读：这则传言系谣言，切勿使用二氧化氯贴片贴在身上预防新型冠状病毒，会严重伤害身体。,二氧化氯贴片,头条辟谣,http://toutiao.com/group/6800930036468679179/
83688,2020-03-06,wish,注射康复者血浆能让新冠肺炎感染者立刻康复？谣言，别信！,注射康复者血浆能让新冠肺炎感染者立刻康复？谣言，别信！,注射+血浆+(立刻|立即|马上|很快)+康复,微博辟谣,https://www.weibo.com/1866405545/Ixp7Tv5gF
83697,2020-03-06,wish,“抗病毒”的食物可防治新冠肺炎？假的！,明医识药·“疫”真相丨“抗病毒”的食物可防治新冠肺炎？【真相】不能。【辨析】大蒜、乳铁蛋白、花菇等传言的“抗病毒”食物虽有一定的营养价值，但都没有明确的抗病毒作用，也不能预防和治疗新冠肺炎。【提示】疫情期间，饮食要营养均衡，注意荤素、粗细搭配，多吃新鲜水果蔬菜，多喝水，提高自身免疫力。,抗病毒+食物+预防+(新冠|冠状|新型冠状|肺炎)抗病毒+食物+(预防|防治)+(新冠|冠状|新型冠状),微博辟谣,https://www.weibo.com/1866405545/IxyG8vLUU
83698,2020-03-06,wish,谣言：口服抗菌药可预防新冠肺炎,鉴定结果：谣言权威解读：口服抗菌药不能预防新冠肺炎。即便是新冠肺炎确诊病例，也应避免盲目或不恰当地使用抗菌药治疗，以免增加副作用和耐药风险。,口服抗菌药+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6800956368871227907/
83705,2020-03-06,wish,谣言：接种了流感疫苗就不容易被新型冠状病毒感染,鉴定结果：谣言权威解读：流感疫苗是灭活的流感病毒，它能刺激机体，产生免疫反应和抗体，当再次流感病毒入侵，我们的机体就会识别它，通过免疫功能和抗体杀灭流感病毒，避免我们得病。,(接种|打|打了)+流感疫苗+(易感|不容易|不易|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒)+(新冠|肺炎|新型冠状),头条辟谣,http://toutiao.com/group/6801020991406342669/
83710,2020-03-06,wish,有CN95认证的车可以防新冠病毒？,,车+CN95+防+(病毒|新冠病毒|肺炎|新冠肺炎|冠状病毒|冠状),科普中国-科学辟谣,http://www.piyao.org.cn/2020-03/06/c_1210502823.htm
83734,2020-03-07,wish,谣言：伏特加、龙舌兰可以自制酒精洗手液,网传消息：疫情期间，有些网友用伏特加等高纯度酒来自制洗手液，认为可以代替正规渠道购买的洗手液，起到杀毒灭菌的效果。,伏特加+洗手液,头条辟谣,http://toutiao.com/group/6801300382183064068/
83736,2020-03-07,wish,新冠病毒会在夏季自行消失,世界卫生组织卫生紧急项目执行主任迈克尔·瑞安在日内瓦表示...,(夏季|夏天)+(自行|消失),腾讯新闻旗下专业事实查证平台,https://vp.fact.qq.com/article?id=1469a8620635c913d4c18abbcfe1e9de
83740,2020-03-07,wish,谣言：丙种球蛋白能预防新冠肺炎,鉴定结果：谣言权威解读：丙种球蛋白是由健康人血浆，经低温乙醇法分离提取并经病毒灭活处理的免疫球蛋白制品，含有广谱抗病毒、细菌或其他病原体的IgG抗体。,丙种球蛋白+预防,头条辟谣,http://toutiao.com/group/6801371726178419211/
83741,2020-03-07,wish,谣言：抗病毒喷剂可预防新冠肺炎,鉴定结果：谣言权威解读：对此要理性看待，抗病毒喷剂的主要抗病毒成分是干扰素。干扰素有广谱抗病毒、免疫调节等作用，雾化吸入可试用于新冠肺炎患者的治疗。,抗病毒喷剂+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6801311644522643982/
83742,2020-03-07,wish,谣言：免疫力强的人不易感染新型冠状病毒,网传消息：近日，有网友称免疫力强的人不易感染新型冠状病毒。对于“免疫力强”的人，新型冠状病毒肺炎一样存在很大威胁。,(免疫力|抵抗力)+(强|增强)+(容易|不易),头条辟谣,http://toutiao.com/group/6801338736547201540/
83743,2020-03-07,wish,抗流感药物可预防新冠肺炎？不能！,明医识药·“疫”真相丨抗流感药物可预防新冠肺炎？【真相】不能。【辨析】虽然流感也是由病毒引起的，但流感病毒与新冠病毒并不是同一种，结构和特点有明显不同。目前因尚无抗新冠病毒的特效药，虽然在治疗新冠肺炎患者时试用了抗流感药物，但还没有证据显示抗流感药物可预防新冠肺炎。【提示】，有新冠肺炎疑似症状者应及时就医，切忌自行服药预防和治疗。,抗流感药物+预防+(新冠|冠状|新型冠状|肺炎),微博辟谣,https://www.weibo.com/1866405545/IxyRGbXj8
83744,2020-03-07,dread,谣言：冠状病毒体积太小，戴口罩防不住,网传消息：有消息称，冠状病毒非常微小，会穿过口罩传染给人。鉴定结果：谣言权威解读：新型冠状病毒颗粒呈圆形或椭圆形，直径60〜140nm，外面围绕一层具有太阳帽刺突状的包膜，所以称它为冠状病毒。,病毒+(太小|很小)+口罩,头条辟谣,http://toutiao.com/group/6801364026530988555/
83752,2020-03-07,wish,谣言：脾氨肽可预防新型冠状病毒肺炎,虽有文献资料证实脾氨肽可用于预防或辅助治疗某些病毒感染，但是目前尚无临床证据表明脾氨肽可用于预防新冠肺炎。,脾氨肽+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6801391108224975364/
83777,2020-03-08,wish,每天用肥皂洗鼻窦可以降低感染肺炎风险,鼻窦是鼻腔里的孔洞，人有4对8个鼻窦...,(清洗|洗)+鼻窦,药理学硕士，知贝儿科药师,https://vp.fact.qq.com/article?id=ecbe8f4ec01424ae23abd228af20ea57
83778,2020-03-08,dread,尚无定论：新冠肺炎确诊患者母乳中含有病毒,鉴定结果：尚无定论权威解读：北京大学第三医院产科主任、主任医师赵扬玉表示，目前确诊患者乳汁中没有检测到新冠病毒的核酸，但是病例数太少、尚不能完全确认感染新冠肺炎产妇的乳汁中是否有病毒。,母乳+病毒,头条辟谣,http://toutiao.com/group/6801763667902726670/
83807,2020-03-09,dread,钟南山预测：五年后人民体质会整体下降，养生是防火,流传说法里提到的“五年后人民体质会整体下降...,体质下降+年,腾讯新闻旗下专业事实查证平台,https://vp.fact.qq.com/article?id=0e3e1682719d3fef6758e70d311bc4f4
83821,2020-03-09,wish,谣言：新冠肺炎和流感差不多,鉴定结果：谣言权威解读：这是一个完全错误的判断。虽然还需要一段时间才能确定新冠肺炎的病亡率，但目前数据表明，新冠肺炎病亡率大概在3%至4%，而季节性流感病亡率通常远低于0.1%。,流感差不多,头条辟谣,http://toutiao.com/group/6802084132126982668/
83825,2020-03-09,dread,狗能感染新冠并传染给人,针对香港出现宠物狗检测出新冠病毒弱阳性，世卫组织紧急项目技术主管玛丽亚·范·科霍夫表示，目前宠物狗状态良好，没有相关症状，目前只有此一例狗感染新冠病毒案例，并不是病毒传播的主要途径，尚无人狗之间传播新冠病毒的证据。,狗+人+(传染|感染|传播),人民日报,alipays://platformapi/startapp?appId=20000909&url=%2Fwww%2Fmsg.html%3FpublicId%3D2018060460336001%26msgId%3D2018060460336001aa8694d8-ff2b-45a0-b9c8-32ab6a6a168e
83850,2020-03-10,wish,有争议：新冠病毒能在康复者体内存留数周但传染力变弱,网传消息：四名患者在康复后新冠病毒检测又呈阳性，有媒体报道称冠状病毒可能在他们体内继续存留数周但传染力变弱。,康复者+变弱,头条辟谣,http://toutiao.com/group/6802475404524257806/
83918,2020-03-11,wish,谣言：喝板蓝根可以预防新冠肺炎,鉴定结果：谣言权威解读：目前并没有相关的临床及实验数据支持板蓝根对预防新型冠状病毒感染有效，上述网传消息是谣言。,板蓝根+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6802877640232403463/
83919,2020-03-11,wish,谣言：至少每15分钟喝次水可预防感染新冠状病毒,网传消息：网传消息称只要每15分钟喝一两口水，随时保持喉咙润湿，即使不慎吸入新冠病毒，病毒也会随食道进入胃部，而胃酸能够有效地杀死病毒。,分钟+(十五|15)+喝水,头条辟谣,http://toutiao.com/group/6802854522159890957/
83923,2020-03-11,wish,谣言：新冠肺炎患者“救命血浆”任何人都可以献,网传消息：近日，有爱心网友在社交平台称，新冠肺炎患者需要血浆的话，我可以捐献，我身体好，多抽两次没关系的！,救命血浆+任何人都可以献,头条辟谣,http://toutiao.com/group/6802770235611939331/
83926,2020-03-11,dread,新型冠状病毒和乙肝病毒一样,乙肝有急性和慢性之分，慢性乙肝属于持续性病毒感染中的慢性感染...,乙肝+一样+(病毒|新冠病毒|肺炎|新冠肺炎|冠状病毒|冠状),病原生物学博士，科普作者,https://vp.fact.qq.com/article?id=a480afa5ed7fd86cb729c8649f8918f4
83943,2020-03-11,wish,谣言：可卡因可治愈新冠肺炎,法国社会事务和卫生部在推特上说:“可卡因不能预防新冠病毒，相反，这是一种会使人上瘾的药物，会引起严重的副作用，对人体健康有害。”,可卡因+(治疗|杀死|治愈|预防),头条辟谣,http://toutiao.com/group/6802824105729982990/
83959,2020-03-11,dread,谣言：咳嗽原因是感染新冠肺炎,咳嗽只是一种表现，导致咳嗽的原因有很多种：感冒、过敏、药物、情绪激动、抽烟、咽炎、喉炎、呼吸道感染等。,(干咳|咳嗽)+原因+(传染|感染|传播|得了)+(肺炎|新冠|新型冠状),头条辟谣,http://toutiao.com/group/6802846831979004419/
83973,2020-03-11,dread,辟谣侠盟｜输注恢复期血浆会感染乙肝、梅毒或者其他病毒？谣言,国家卫健委最新发布的《新型冠状病毒肺炎诊疗方案（试行第七版）》中明确提出，对病情进展较快、重型和危重型病例的治疗可采用恢复期血浆治疗。2．新冠病毒血清/血浆总抗体定性检测呈反应性且320倍稀释后按照试剂说明书要求检测仍为阳性。,恢复期血浆+(乙肝|梅毒),0,https://moment.rednet.cn/content/2020/03/11/6852866.html
83979,2020-03-12,wish,谣言:益生菌能提高免疫力预防新冠肺炎,,益生菌+(防治|杀灭|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=orDg
83989,2020-03-12,wish,喝盐水能杀灭新冠病毒？,,盐水+(杀灭|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),@科学辟谣,http://www.piyao.org.cn/2020-03/12/c_1210511895.htm
84036,2020-03-13,dread,【部分错误】多家媒体报导「钟南山：莲蓬头可能是播毒途径 致钻石公主号及香港国宅个案增加」、「钟南山：莲蓬头与排气管可能传播新冠病毒」？,多家媒体报导「钟南山：莲蓬头可能是播毒途径 致钻石公主号及香港国宅个案增加」、「钟南山：莲蓬头与排气管可能传播新冠病毒」，经查： 一、钟南山于视讯报告时提到的是「sewer（污水管）」，而非「shower（莲蓬头）」。 二、欧洲唿吸学会的微信公众号文章误将「sewer」翻译为「淋浴器」，媒体引述时写为「淋浴器」或「莲蓬头」。 因此，此报导为「部分错误」讯息。 背景 多家媒体报导中国医学专家钟南山以视讯方式、全程以英文向欧洲唿吸学会报告武汉肺炎疫情。媒体报导标题为「钟南山：莲蓬头可能是播毒途径 致钻石公主号及香港国宅个案增加」、「钟南山：莲蓬头与排气管可能传播新冠病毒」、「钟...,排气管+传播,台湾事实查核中心,https://tw.news.yahoo.com/%E9%83%A8%E5%88%86%E9%8C%AF%E8%AA%A4-%E5%A4%9A%E5%AE%B6%E5%AA%92%E9%AB%94%E5%A0%B1%E5%B0%8E-%E9%8D%BE%E5%8D%97%E5%B1%B1-%E8%93%AE%E8%93%AC%E9%A0%AD%E5%8F%AF%E8%83%BD%E6%98%AF%E6%92%AD%E6%AF%92%E9%80%94%E5%BE%91-%E8%87%B4%E9%91%BD%E7%9F%B3%E5%85%AC%E4%B8%BB%E8%99%9F%E5%8F%8A%E9%A6%99%E6%B8%AF%E5%9C%8B%E5%AE%85%E5%80%8B%E6%A1%88%E5%A2%9E%E5%8A%A0-092754483.html
84063,2020-03-13,dread,尚无定论：新冠病毒通过淋浴器或管道传播,在会议上，钟南山特别提醒，对于新冠病毒的传播途径仍需深入研究，查明是否由于淋浴器或排气管泄露造成。钟南山院士认为，在钻石公主号游轮上，直到2月29日，总共709名患者中感染了COVID-19究其原因可能通过管道或淋浴器致促进了传播。,(淋浴器|管道)+传播,头条辟谣,http://toutiao.com/group/6803576440752177678/
84066,2020-03-13,wish,谣言：纳豆能防新冠病毒,网传消息：由于在以出产纳豆闻名的日本茨城县，至今还没有出现一例新冠病毒感染者，因此很多人认为这无疑是纳豆的效果。,纳豆+(防疫|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6803531677403447819/
84102,2020-03-14,dread,谣言：预防新冠病毒感染，所有儿童都得戴口罩,婴儿预防新冠病毒感染主要采取“被动防护”的形式，依靠监护人的防护来保护婴儿，并且最好固定一个看护人，看护人尽量不外出，接触孩子时时刻佩戴口罩，不对着孩子咳嗽、打喷嚏，注意洗净双手，不用嘴与孩子的餐具、食物直接接触。,所有儿童出门一定要佩戴口罩,头条辟谣,http://toutiao.com/group/6803961926142394892/
84105,2020-03-14,wish,健康人可以注射“特免血浆”预防新冠病毒？,,注射+血浆+预防,科学辟谣,http://www.piyao.org.cn/2020-03/14/c_1210514384.htm
84125,2020-03-14,wish,谣言：清热解毒药可预防新冠肺炎,鉴定结果：谣言权威解读：清热解毒药适用于瘟疫、温毒及多种热毒病证，常用的中药有金银花、板蓝根、黄芩、鱼腥草、连翘、穿心莲等。,(清热|解毒)+预防,头条辟谣,http://toutiao.com/group/6803935428916281859/
84128,2020-03-14,wish,抗艾滋病药洛匹那韦/利托那韦能预防新冠肺炎？ 不能！,明医识药·“疫”真相丨抗艾滋病药洛匹那韦/利托那韦能预防新冠肺炎？,洛匹那韦+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),微博辟谣,https://www.weibo.com/1866405545/IyLcsyd7P
84206,2020-03-16,wish,谣言：吃补药或保健品可以提高免疫力来预防新冠,网传消息：近日，网上流传这样一条消息：吃补药或保健品可以提高免疫力，人体免疫力高了就可以更好的抵抗新冠病毒。要通过均衡饮食、保持良好心态、适当运动来提高自身整体免疫水平。,(补药|保健品)+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6804742745597411854/
84207,2020-03-16,wish,谣言：服用维生素C能预防新冠病毒,网传消息：一家名为Viralmagazine.it的境外新闻网站上刊载了一篇文章称：“一位中国Zanjan大学教授表示，要想预防新冠病毒，摄入越多维他命C越好。北京军医院的教授ChenHorin说，在热饮里加柠檬喝可以抑制新冠病毒的传播。”,(维他命C|维C|维生素C)+((甘草酸二铵|芦丁片)+(预防|缓解|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒)预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6804683649099760135/
84227,2020-03-17,dread,谣言：石正丽警告对疫情不必太乐观，蚊虫或成第三宿主,鉴定结果：谣言权威解读：3月17日，中国科学院武汉病毒研究所发表声明称，近期网络流传题为《石正丽凌晨发出警告：对疫情不必抱有太大乐观，蚊虫或成第三宿主》的消息不实。,(蚊子|蚊虫|苍蝇)+宿主,头条辟谣,http://toutiao.com/group/6805126481774117384/
84236,2020-03-17,dread,谣言：新冠病毒无法通过血液检测,网传消息：随着疫情不断发展，我们经常看到各种媒体报道中提到“通过鼻咽拭子核酸检测呈阳性”这样的字样，有些朋友就在想：是不是感染新型冠状病毒，没法通过血液检测出来。,无法通过+血液检测+病毒,头条辟谣,http://toutiao.com/group/6805091033836159501/
84254,2020-03-17,dread,谣言：新冠状病毒会在咽喉滞留4天,网传消息：近日，网传一则“提醒”称：“冠状病毒在到达肺部之前，还在喉咙里停留四天。此时患者会开始咳嗽并出现喉咙疼痛。如果他喝很多水，用温水，盐或醋漱口，就能消灭病毒……”,咽喉+滞留,头条辟谣,http://toutiao.com/group/6804998614025241095/
84255,2020-03-17,wish,谣言：“自行检测”的新冠病毒检测试剂盒上市,国家药品监督管理局官网信息明确标示，截至3月15日，共批准了5个采用胶体金法的抗体检测试剂盒产品，该产品不作为新型冠状病毒感染的肺炎确诊和排除的依据，不适用于一般人群的筛查。,(自行检测|自检|自测)+(试剂盒|神器),头条辟谣,http://toutiao.com/group/6805016776544354830/
84274,2020-03-17,wish,谣言：84消毒液可以用于消毒皮肤,鉴定结果：谣言权威解读：84消毒液对皮肤和黏膜有腐蚀性和刺激性，不能用于皮肤表面消毒，只能用于环境和物体表面消毒。,84+皮肤+消毒,头条辟谣,http://toutiao.com/group/6805005949787439629/
84292,2020-03-18,wish,谣言：消炎镇痛剂安提普拉敏预防新冠病毒,网传消息：近日，网上有传言称，出门前取少量消炎镇痛剂安提普拉敏涂抹鼻子、嘴和手可以有效预防新冠病毒入侵。,安提普拉敏,头条辟谣,http://toutiao.com/group/6805413595803812366/
84293,2020-03-18,wish,喝红酒可延缓新冠肺炎病情？谣言！,【捉谣记：喝红酒可延缓新冠肺炎病情？谣言！】近日，网上有传言说，红酒多酚有类激素作用，喝红酒可以延缓新冠肺炎病情？这是真的吗？经核实，这是谣言！红酒多酚不存在类激素作用，而且治疗新冠肺炎，激素也不是首选。喝酒伤身，大家少喝为好。  浙江卫视新闻中心的微博视频,红酒+延缓,微博辟谣,https://www.weibo.com/1866405545/IzeGHkNi6
84339,2020-03-19,wish,【错误】网传「新冠肺炎预防配方 教化师姐说...㈠茶叶加苦瓜熬汤：有传染到者需饮2500cc ㈡柠檬原汁加点_，或加仙草，每日3200cc」？,网传「新冠肺炎预防配方 教化师姐说...㈠茶叶加苦瓜熬汤：有传染到者需饮2500cc ㈡柠檬原汁加点_，或加仙草，每日3200cc」，经查： 专家指出，此偏方并无根据。 因此，此传言为错误讯息。 背景 通讯软体、社群平台流传： 「【救灾篇新冠肺炎的解药】 一、新冠肺炎预防配方 教化师姐说（天上十大名医） ㈠茶叶加苦瓜熬汤： 有传染到者需饮2500cc ㈡柠檬原汁加点_，或加仙草，每日3200cc」 此传言有多种版本，除「教化师姐」外，还有「教化菩萨」、「文王圣帝」等冠名变形。 图1：网传讯息撷图 图2：网传讯息撷图 查核 争议点、「茶叶加苦瓜熬汤」以及「柠檬原...,预防配方,台湾事实查核中心,https://tw.news.yahoo.com/%E9%8C%AF%E8%AA%A4-%E7%B6%B2%E5%82%B3-%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E9%A0%90%E9%98%B2%E9%85%8D%E6%96%B9-%E6%95%99%E5%8C%96%E5%B8%AB%E5%A7%90%E8%AA%AA-%E8%8C%B6%E8%91%89%E5%8A%A0%E8%8B%A6%E7%93%9C%E7%86%AC%E6%B9%AF-091421397.html
